10046	1	1
10047	1	1
10048	1	1
10051	1	1
10059	1	1
10072	1	1
10074	1	1
10077	1	1
10094	1	1
10128	1	1
10645	1	1
10661	1	1
10679	1	1
10703	1	1
10731	1	1
10759	1	1
10851	1	1
11421	1	1
738	2	1
8269	3	1
8273	3	1
8237	4	1
8273	4	1
8273	5	1
9657	5	1
8273	6	1
9657	6	1
8273	7	1
8262	8	1
8269	8	1
7830	9	1
8058	9	1
8989	9	1
5745	10	1
8248	10	1
8262	10	1
8273	11	1
9657	11	1
7625	12	1
10907	12	1
7470	13	1
7625	13	1
8989	13	1
8262	14	1
9667	14	1
8273	15	1
9657	15	1
7456	16	1
8259	16	1
7473	17	1
8213	18	1
8299	18	1
11341	19	1
8219	20	1
8405	20	1
9624	20	1
10148	20	1
8208	21	1
8215	21	1
1581	22	1
7830	22	1
8207	22	1
9377	22	1
10928	22	1
11146	22	1
11378	22	1
8208	23	1
8198	24	1
8288	25	1
8980	25	1
9359	25	1
9624	25	1
9359	26	1
9377	27	1
11260	27	1
163	28	1
181	28	1
7830	28	1
8340	28	1
8980	28	1
10907	29	1
8297	30	1
11057	31	1
7930	32	1
8297	32	1
8006	33	1
7930	34	1
7930	35	1
8297	35	1
8230	36	1
7930	37	1
1713	38	1
8297	38	1
11282	39	1
7930	40	1
8006	40	1
8297	40	1
10973	41	1
8297	42	1
10973	43	1
11351	43	1
7930	44	1
1713	45	1
8297	45	1
8297	46	1
10971	46	1
7930	47	1
8297	47	1
10938	48	1
7930	49	1
8297	49	1
8006	50	1
8297	50	1
7930	51	1
8297	51	1
8224	52	1
8297	52	1
8297	53	1
10971	53	1
11282	54	1
7930	55	1
8317	55	1
7930	56	1
8297	56	1
7930	57	1
8297	57	1
8297	58	1
8282	59	1
8230	60	1
8297	60	1
1713	61	1
8297	61	1
8297	62	1
8297	63	1
11282	63	1
9377	64	1
11260	65	1
1354	66	1
8288	67	1
8206	68	1
9625	68	1
8207	69	1
8208	69	1
9359	70	1
9624	70	1
8207	71	1
9377	71	1
73	72	1
72	73	1
183	73	1
5813	73	1
5834	73	1
7566	73	1
9063	73	1
9064	73	1
9377	73	1
9624	73	1
9705	73	1
9741	73	1
9794	73	1
10962	73	1
11020	73	1
11113	73	1
11205	73	1
11264	73	1
11303	73	1
11328	73	1
8286	74	1
8304	74	1
8029	75	1
8151	75	1
9377	76	1
9624	76	1
11260	76	1
9359	77	1
9624	77	1
7543	78	1
8288	78	1
172	79	1
8980	79	1
10959	79	1
5756	80	1
8206	80	1
9377	80	1
11047	80	1
109	81	1
8207	81	1
9377	81	1
11386	81	1
8207	82	1
8340	82	1
10964	82	1
11146	82	1
11259	82	1
11309	82	1
292	83	1
1047	83	1
1265	83	1
1380	83	1
1733	83	1
2681	83	1
3133	83	1
3249	83	1
5531	83	1
7625	83	1
7788	83	1
9359	83	1
9367	83	1
9454	83	1
9525	83	1
9842	83	1
10019	83	1
7836	84	1
8208	84	1
9377	84	1
9625	84	1
11260	84	1
9359	85	1
9624	85	1
1878	86	1
10937	87	1
9625	88	1
8288	89	1
11038	89	1
11082	89	1
8029	90	1
8207	90	1
8340	91	1
7198	92	1
11411	92	1
9377	93	1
9624	93	1
9737	93	1
1354	94	1
1581	95	1
9625	95	1
8211	96	1
10964	96	1
9377	97	1
11372	97	1
8340	98	1
7543	99	1
7916	99	1
8219	99	1
9377	100	1
9624	100	1
1581	101	1
8311	101	1
8288	102	1
8980	102	1
10915	102	1
11086	103	1
10981	104	1
11086	105	1
1581	106	1
7566	106	1
1733	107	1
9359	107	1
8278	108	1
8980	108	1
81	109	1
1581	110	1
9625	110	1
11336	111	1
9624	112	1
11201	113	1
7566	114	1
9680	114	1
1581	115	1
9625	115	1
8207	116	1
8208	116	1
7551	117	1
8029	117	1
9761	118	1
8313	119	1
11012	120	1
7930	121	1
10973	122	1
10973	123	1
8297	124	1
9730	124	1
2803	125	1
7930	126	1
10973	126	1
7930	127	1
8230	127	1
10973	127	1
8006	128	1
8297	128	1
7930	129	1
8297	129	1
8230	130	1
10971	130	1
11144	131	1
7930	132	1
7930	133	1
8006	133	1
8297	134	1
10973	134	1
9686	135	1
10971	135	1
8317	136	1
7930	137	1
8297	137	1
7930	138	1
11057	138	1
7930	139	1
11351	139	1
1713	140	1
11282	140	1
8006	141	1
8297	142	1
11282	142	1
10945	143	1
8297	144	1
8006	145	1
11057	145	1
7930	146	1
8297	146	1
8006	147	1
8006	148	1
8297	148	1
7930	149	1
8297	149	1
10945	150	1
11104	150	1
11351	150	1
8297	151	1
9686	151	1
8297	152	1
10973	152	1
7930	153	1
8297	153	1
8297	154	1
8297	155	1
11351	155	1
8297	156	1
8297	157	1
7930	158	1
8297	158	1
1713	159	1
8297	159	1
8297	160	1
1354	161	1
8288	161	1
9624	161	1
583	162	1
1733	162	1
28	163	1
5756	164	1
5825	165	1
7501	165	1
7625	165	1
8313	165	1
7545	166	1
8980	166	1
9359	166	1
9739	166	1
11038	166	1
8029	167	1
11094	167	1
8036	168	1
7566	169	1
7566	170	1
7625	171	1
79	172	1
1581	173	1
9625	173	1
8275	174	1
9377	174	1
5807	175	1
8303	175	1
11081	175	1
8980	176	1
10185	176	1
10907	177	1
7806	178	1
9624	179	1
8029	180	1
28	181	1
1581	182	1
9625	182	1
73	183	1
9624	183	1
11254	184	1
10699	185	1
595	186	1
6284	186	1
9359	186	1
1733	187	1
1733	188	1
6564	188	1
6755	188	1
9359	188	1
9367	188	1
7581	189	1
7625	189	1
2573	190	1
8989	190	1
1733	191	1
8102	191	1
1	192	1
1733	192	1
7836	192	1
8160	192	1
7836	193	1
9359	193	1
8844	194	1
1	195	1
1733	195	1
7373	196	1
8060	196	1
8900	197	1
9359	197	1
8910	198	1
4045	199	1
7765	200	1
1	201	1
9359	201	1
354	202	1
5848	203	1
9359	203	1
9367	203	1
1	204	1
8935	204	1
9109	205	1
9359	205	1
8348	206	1
9527	206	1
7625	207	1
8533	208	1
9359	209	1
939	210	1
9359	210	1
1733	211	1
7836	211	1
8533	211	1
8665	211	1
5666	212	1
7393	212	1
7836	213	1
9359	214	1
1191	215	1
7373	215	1
7625	215	1
7489	216	1
8676	216	1
9359	216	1
9959	217	1
1	218	1
502	218	1
676	218	1
1047	218	1
7515	218	1
7581	218	1
7625	218	1
7633	218	1
7830	218	1
8004	218	1
8780	218	1
9069	218	1
9168	218	1
1733	219	1
7836	219	1
9359	219	1
1	220	1
1733	220	1
8520	221	1
9080	222	1
750	223	1
8980	223	1
9357	223	1
4544	224	1
7765	224	1
8004	224	1
8150	224	1
9490	224	1
1733	225	1
7836	225	1
9367	225	1
9921	225	1
5666	226	1
9359	226	1
1733	227	1
9359	227	1
1	228	1
7836	228	1
8804	228	1
9367	228	1
2954	229	1
8348	229	1
8812	229	1
9367	230	1
9521	231	1
5848	232	1
8989	232	1
1	233	1
1733	233	1
7830	233	1
1047	234	1
9038	234	1
8719	235	1
9054	235	1
10083	235	1
7621	236	1
1733	237	1
9359	237	1
3169	238	1
7836	238	1
9359	238	1
8380	239	1
9359	239	1
3643	240	1
9359	240	1
9359	241	1
7638	242	1
8638	243	1
8676	243	1
1733	244	1
7836	244	1
9367	244	1
7931	245	1
9359	245	1
9066	246	1
1047	247	1
8910	248	1
9359	248	1
9359	249	1
7836	250	1
1013	251	1
7816	251	1
8980	251	1
10349	251	1
10358	251	1
1	252	1
7489	252	1
8989	252	1
9401	253	1
7836	254	1
1	255	1
7836	255	1
7473	256	1
8068	256	1
7625	257	1
9359	257	1
332	258	1
7638	258	1
7808	258	1
5848	259	1
7489	260	1
7625	260	1
7835	260	1
8004	260	1
8150	260	1
8780	260	1
8962	260	1
9441	260	1
8701	261	1
3448	262	1
8380	262	1
8380	263	1
9359	263	1
9367	263	1
1733	264	1
7619	264	1
7830	264	1
1733	265	1
7489	265	1
9359	265	1
1733	266	1
9367	266	1
8380	267	1
3334	268	1
7373	269	1
9359	269	1
1733	270	1
7836	271	1
9367	271	1
1	272	1
1733	272	1
7836	272	1
1156	273	1
1733	273	1
9359	273	1
1733	274	1
8633	274	1
1047	275	1
3104	275	1
7980	275	1
5665	276	1
9359	276	1
851	277	1
8949	277	1
9367	277	1
593	278	1
5665	278	1
9359	278	1
1733	279	1
9367	279	1
1	280	1
8638	280	1
7836	281	1
9359	281	1
9359	282	1
9367	282	1
8068	283	1
1733	284	1
7373	284	1
7836	284	1
9359	284	1
966	285	1
3962	285	1
5308	285	1
1	286	1
9359	286	1
9025	287	1
10076	287	1
1047	288	1
5795	288	1
7373	288	1
8910	289	1
9359	289	1
1538	290	1
1733	290	1
3689	290	1
4074	290	1
5452	290	1
6301	290	1
6999	290	1
7489	290	1
9359	290	1
969	291	1
2230	291	1
8068	291	1
9027	291	1
83	292	1
1279	292	1
1733	292	1
7992	292	1
8056	292	1
9359	293	1
9359	294	1
1733	295	1
7980	295	1
9025	296	1
10076	296	1
1	297	1
332	297	1
8019	297	1
1	298	1
7765	298	1
1733	299	1
8173	300	1
1733	301	1
8638	301	1
8998	302	1
7836	303	1
9359	303	1
9371	304	1
8348	305	1
9527	305	1
9359	306	1
9367	306	1
8068	307	1
8068	308	1
9359	308	1
9367	308	1
592	309	1
9359	309	1
9359	310	1
9367	310	1
1733	311	1
7765	311	1
9359	311	1
7836	312	1
9367	312	1
1047	313	1
5106	313	1
8523	313	1
8930	313	1
9043	313	1
9359	313	1
8989	314	1
9359	314	1
1733	315	1
7373	316	1
8004	317	1
9359	318	1
1733	319	1
9359	319	1
9367	319	1
7906	320	1
9575	320	1
8676	321	1
9367	321	1
3613	322	1
5665	322	1
6137	322	1
779	323	1
10076	323	1
9975	324	1
1145	325	1
2586	325	1
8348	325	1
9527	325	1
8900	326	1
9054	326	1
10001	327	1
7836	328	1
9359	328	1
9367	328	1
1	329	1
1241	329	1
1733	329	1
7625	329	1
7765	329	1
7830	329	1
8821	329	1
9359	329	1
1403	330	1
8160	331	1
258	332	1
297	332	1
415	332	1
1047	332	1
1419	332	1
1531	332	1
1552	332	1
2645	332	1
7529	332	1
7633	332	1
7801	332	1
7802	332	1
7808	332	1
7811	332	1
7850	332	1
8796	332	1
8910	333	1
9367	333	1
9359	334	1
7625	335	1
8638	336	1
9367	336	1
1733	337	1
7489	337	1
9359	338	1
8657	339	1
6093	340	1
9965	340	1
1733	341	1
1	342	1
8959	342	1
9359	342	1
9367	342	1
1733	343	1
890	344	1
8910	345	1
1	346	1
888	346	1
1733	346	1
7541	346	1
7625	346	1
7765	346	1
7830	346	1
7836	346	1
8004	346	1
8150	346	1
8780	346	1
8946	346	1
8989	346	1
9359	346	1
9367	346	1
9488	346	1
10661	346	1
2907	347	1
7373	347	1
7836	347	1
7836	348	1
9359	348	1
9367	348	1
9302	349	1
10083	350	1
7373	351	1
7836	351	1
8019	352	1
9359	352	1
9367	352	1
9359	353	1
202	354	1
387	354	1
907	354	1
1042	354	1
1346	354	1
1527	354	1
1932	354	1
1991	354	1
2303	354	1
2396	354	1
2478	354	1
2535	354	1
2766	354	1
2803	354	1
2970	354	1
3076	354	1
3214	354	1
3947	354	1
4455	354	1
4508	354	1
4673	354	1
4675	354	1
4885	354	1
5073	354	1
5434	354	1
5442	354	1
5667	354	1
5688	354	1
5829	354	1
6205	354	1
6377	354	1
7151	354	1
7433	354	1
7574	354	1
7724	354	1
7916	354	1
8004	354	1
8102	354	1
8123	354	1
8150	354	1
8312	354	1
8481	354	1
8491	354	1
8595	354	1
8605	354	1
8608	354	1
8629	354	1
8686	354	1
8803	354	1
8989	354	1
9013	354	1
9123	354	1
9168	354	1
9359	354	1
9624	354	1
9704	354	1
9707	354	1
9738	354	1
9792	354	1
10120	354	1
10128	354	1
10190	354	1
10314	354	1
10409	354	1
10499	354	1
10661	354	1
10679	354	1
10770	354	1
10774	354	1
10817	354	1
10883	354	1
10980	354	1
10984	354	1
10987	354	1
11020	354	1
11119	354	1
11128	354	1
11338	354	1
11390	354	1
7373	355	1
7949	355	1
8910	355	1
8946	355	1
9367	355	1
1733	356	1
7489	356	1
9359	356	1
9543	357	1
1	358	1
1733	359	1
9359	359	1
8910	360	1
8989	360	1
8657	361	1
9359	361	1
7836	362	1
9401	362	1
1047	363	1
9315	364	1
7765	365	1
9359	365	1
1	366	1
9359	366	1
526	367	1
8638	367	1
8676	367	1
8989	367	1
1	368	1
8910	368	1
1	369	1
7836	369	1
9359	369	1
779	370	1
10076	370	1
1	371	1
1733	372	1
7836	372	1
7456	373	1
9359	373	1
7765	374	1
7917	375	1
1383	376	1
8018	376	1
9195	376	1
9359	377	1
9367	377	1
7765	378	1
8676	378	1
8910	378	1
7765	379	1
9367	379	1
1733	380	1
9359	380	1
495	381	1
725	381	1
1047	381	1
1213	381	1
2561	381	1
2922	381	1
3302	381	1
5679	381	1
7373	381	1
7616	381	1
7641	381	1
8155	381	1
8577	381	1
3441	382	1
1	383	1
5666	384	1
8767	384	1
592	385	1
9359	385	1
7765	386	1
7836	386	1
9359	386	1
354	387	1
1513	387	1
2832	387	1
4948	387	1
8808	387	1
8986	387	1
545	388	1
8638	388	1
1305	389	1
7836	389	1
8520	389	1
9367	389	1
9973	389	1
3587	390	1
8379	390	1
9367	390	1
5143	391	1
6855	392	1
8638	392	1
7428	393	1
8160	393	1
9975	393	1
1733	394	1
9359	394	1
7489	395	1
7836	396	1
9359	396	1
1733	397	1
9323	397	1
9359	398	1
9367	398	1
1733	399	1
8657	399	1
9359	399	1
1733	400	1
1733	401	1
6505	401	1
6840	401	1
9917	401	1
1733	402	1
8654	402	1
1069	403	1
8676	404	1
8989	404	1
9337	404	1
9441	404	1
1	405	1
9359	405	1
1	406	1
9359	406	1
9527	407	1
1733	408	1
8866	408	1
9959	409	1
8060	410	1
8910	410	1
9359	411	1
9367	411	1
2030	412	1
5219	412	1
7373	412	1
7581	412	1
7625	412	1
7830	412	1
7835	412	1
8004	412	1
8150	412	1
8980	412	1
8989	412	1
9359	412	1
9441	412	1
10185	412	1
950	413	1
7926	414	1
9367	414	1
332	415	1
7836	416	1
8848	416	1
8910	416	1
8004	417	1
9359	417	1
1	418	1
1733	418	1
7373	419	1
1733	420	1
9359	420	1
594	421	1
9359	421	1
9367	421	1
7836	422	1
9359	422	1
7983	423	1
9359	423	1
5848	424	1
8676	425	1
9359	426	1
9367	427	1
9503	427	1
1	428	1
9359	428	1
7836	429	1
1733	430	1
7836	430	1
9359	430	1
1	431	1
1733	431	1
7765	431	1
7830	431	1
7836	432	1
8910	432	1
9359	432	1
1733	433	1
8910	433	1
5666	434	1
7489	435	1
7836	435	1
9359	436	1
9367	436	1
9359	437	1
8068	438	1
8348	439	1
9359	440	1
7830	441	1
9359	441	1
1733	442	1
3985	442	1
7373	442	1
8352	442	1
8917	442	1
1733	443	1
9359	443	1
3853	444	1
8980	444	1
9054	444	1
10083	444	1
10298	444	1
10596	444	1
1733	445	1
1047	446	1
8102	446	1
10490	446	1
5143	447	1
9359	447	1
8124	448	1
9359	448	1
7373	449	1
7625	449	1
7836	449	1
9359	449	1
9359	450	1
9367	450	1
4045	451	1
8980	451	1
8068	452	1
9027	452	1
8910	453	1
9367	453	1
7836	454	1
1	455	1
3037	455	1
8910	455	1
1303	456	1
1733	456	1
7836	456	1
9359	456	1
9367	456	1
3051	457	1
9367	457	1
7836	458	1
9527	459	1
1	460	1
5568	460	1
8998	460	1
9367	460	1
3572	461	1
6952	461	1
842	462	1
7615	462	1
7633	462	1
9359	463	1
981	464	1
8068	464	1
7625	465	1
9367	465	1
1304	466	1
8910	466	1
1	467	1
548	467	1
8380	467	1
7489	468	1
7625	468	1
6415	469	1
10088	469	1
9359	470	1
7836	471	1
8949	471	1
1	472	1
7373	472	1
9924	472	1
1733	473	1
7373	473	1
5665	474	1
9367	474	1
1733	475	1
7765	475	1
9359	475	1
1	476	1
1733	477	1
7373	477	1
8394	477	1
9367	477	1
1733	478	1
7836	478	1
1	479	1
9503	479	1
7625	480	1
7830	480	1
8102	480	1
9367	480	1
8068	481	1
10088	481	1
1733	482	1
9359	482	1
8910	483	1
9349	483	1
7625	484	1
1733	485	1
5984	485	1
7031	485	1
9359	485	1
7489	486	1
8834	486	1
8930	487	1
9467	487	1
7471	488	1
8259	488	1
7489	489	1
9359	489	1
8821	490	1
9367	490	1
8657	491	1
8910	491	1
8004	492	1
7765	493	1
10774	493	1
5849	494	1
9359	494	1
381	495	1
801	495	1
1733	496	1
7836	496	1
1259	497	1
8167	498	1
9503	498	1
7830	499	1
7836	499	1
8019	499	1
605	500	1
3754	500	1
6557	500	1
7373	500	1
9359	500	1
1733	501	1
7489	501	1
7625	501	1
7765	501	1
1	502	1
218	502	1
676	502	1
1047	502	1
1769	502	1
3441	502	1
4645	502	1
5790	502	1
7438	502	1
7445	502	1
7515	502	1
7633	502	1
7882	502	1
7927	502	1
7935	502	1
8157	502	1
8418	502	1
8741	502	1
8760	502	1
8836	502	1
9031	502	1
9245	502	1
9390	502	1
9454	502	1
9675	502	1
9719	502	1
9765	502	1
9788	502	1
8380	503	1
8821	504	1
8910	504	1
5277	505	1
7625	505	1
1733	506	1
3849	506	1
6811	506	1
9498	506	1
1733	507	1
7454	507	1
1385	508	1
1733	508	1
6676	508	1
9493	508	1
9914	508	1
5431	509	1
9085	509	1
9431	509	1
5665	510	1
9965	510	1
6312	511	1
7489	511	1
9011	511	1
9359	511	1
5848	512	1
7625	512	1
1	513	1
9359	513	1
1303	514	1
7836	514	1
8004	514	1
8348	515	1
9031	516	1
9367	517	1
8866	518	1
9359	518	1
649	519	1
8150	519	1
8780	519	1
8989	519	1
8997	519	1
9359	519	1
6693	520	1
8070	520	1
8173	520	1
1	521	1
1733	521	1
9359	521	1
8348	522	1
698	523	1
1379	523	1
1620	523	1
7112	523	1
7836	523	1
9075	523	1
9367	523	1
9921	523	1
7621	524	1
7906	524	1
1	525	1
1733	525	1
9359	525	1
367	526	1
8910	526	1
9359	526	1
1733	527	1
9359	527	1
1733	528	1
7836	528	1
7581	529	1
8466	529	1
7709	530	1
1562	531	1
8719	531	1
10083	531	1
1	532	1
9359	532	1
9367	532	1
1733	533	1
7765	534	1
8019	534	1
1237	535	1
8684	535	1
9315	535	1
592	536	1
7836	536	1
8910	537	1
9367	537	1
1733	538	1
7836	538	1
8676	538	1
7373	539	1
9359	539	1
9367	539	1
7373	540	1
9359	540	1
1733	541	1
8676	542	1
8821	542	1
9379	542	1
1733	543	1
9359	543	1
1733	544	1
5344	544	1
9359	544	1
1	545	1
388	545	1
1733	545	1
2876	545	1
5358	545	1
6585	545	1
6831	545	1
9359	545	1
9615	545	1
1733	546	1
9359	546	1
1016	547	1
1733	547	1
5240	547	1
9359	547	1
467	548	1
1733	548	1
5344	548	1
9359	548	1
1733	549	1
3250	549	1
9359	549	1
9841	549	1
1733	550	1
9359	550	1
1733	551	1
3971	551	1
9359	551	1
696	552	1
2230	552	1
8348	552	1
8364	552	1
8636	552	1
8673	552	1
9192	552	1
1025	553	1
7625	554	1
8365	554	1
1069	555	1
7836	555	1
9359	555	1
9830	555	1
1	556	1
8004	556	1
1733	557	1
7836	557	1
8725	558	1
9359	558	1
9367	558	1
5666	559	1
6326	559	1
7836	559	1
9359	559	1
9359	560	1
9367	560	1
779	561	1
1733	562	1
8004	562	1
8910	562	1
9359	562	1
7373	563	1
9359	563	1
7836	564	1
9359	564	1
9367	564	1
8838	565	1
8910	565	1
9359	565	1
9367	565	1
1733	566	1
8701	567	1
1733	568	1
2692	568	1
7568	569	1
9359	569	1
1556	570	1
7836	570	1
9367	570	1
1733	571	1
9359	571	1
1733	572	1
7830	572	1
9359	572	1
1	573	1
7492	573	1
3462	574	1
4007	574	1
9359	574	1
9518	574	1
1733	575	1
5666	575	1
9367	576	1
966	577	1
5649	577	1
6415	577	1
6447	577	1
6712	577	1
7625	578	1
7890	578	1
8150	578	1
8188	578	1
1	579	1
7373	579	1
8380	579	1
9359	579	1
966	580	1
1219	580	1
6790	580	1
10088	580	1
1733	581	1
7489	581	1
1302	582	1
9359	582	1
162	583	1
681	583	1
745	583	1
891	583	1
1047	583	1
3441	583	1
